Gene Information					FPKM					
Track_id	Gene_Name	Locus	Strand	Gene_Type	S1	S2	S3	S4	S5	S6
ENSSSCG00000004710	ADAL	chr1:128089500-128125967	-	protein_coding	3.458400188	2.78754874	2.875399113	2.485827643	2.694862312	2.614508192
ENSSSCG00000004713	TGM5	chr1:128191630-128217664	+	protein_coding	0.653674	20.40299	8.501987	7.913302	8.477032	16.817894
ENSSSCG00000004716	TMEM62	chr1:128269596-128306056	-	protein_coding	2.821642793	3.380417706	3.453494981	2.827763641	3.138993749	3.172857132
ENSSSCG00000004717	UBR1	chr1:128319310-128474330	+	protein_coding	5.859643739	6.200656476	5.835940858	6.84945146	5.886030097	6.019768958
ENSSSCG00000004718	TTBK2	chr1:128489687-128635527	+	protein_coding	5.95685072	5.438954133	5.321594062	5.235084783	5.958042246	5.138997301
ENSSSCG00000004719	CDAN1	chr1:128641430-128655554	+	protein_coding	3.904941	2.799805	2.487338	3.687431	3.59086	2.849487
ENSSSCG00000004725	ZNF106	chr1:128893970-128957326	+	protein_coding	210.9771925	198.1426431	239.6570543	203.1208815	216.2038316	210.6406745
ENSSSCG00000004726	LRRC57	chr1:128839223-128847466	+	protein_coding	2.534012	2.284553	2.726511	2.292552	3.07653	3.214244
ENSSSCG00000004728	CAPN3	chr1:128960121-129013547	-	protein_coding	0.72892958	0.591262807	0.755468653	0.750985244	1.15220574	0.870053109
ENSSSCG00000004729	-	chr1:129021123-129098302	-	protein_coding	7.41689112	6.599437194	7.499367517	4.956875327	7.034805661	6.92482586
ENSSSCG00000004730	TMEM87A	chr1:129098388-129142161	+	protein_coding	4.576882612	3.941835821	4.183297431	4.224828934	4.498044285	3.652987862
ENSSSCG00000004731	VPS39	chr1:129144344-129198764	+	protein_coding	8.61607378	7.144088573	7.635818499	7.390240858	7.157345472	7.422024479
ENSSSCG00000004737	PLA2G4B	chr1:129514341-129533398	-	protein_coding	2.334494663	2.469777327	2.956164755	2.581657225	2.000333111	2.26751424
ENSSSCG00000004738	MAPKBP1	chr1:129533534-129588095	-	protein_coding	3.467832128	2.606906306	3.629809741	3.091570427	3.154240573	3.35316508
ENSSSCG00000004739	MGA	chr1:129594794-129697408	-	protein_coding	9.654315738	10.7074181	9.901300409	10.66667317	11.55811201	11.74515454
ENSSSCG00000004744	TYRO3	chr1:129811539-129828991	-	protein_coding	2.793728	4.737314	2.833971	3.113972	2.469523	4.586279
ENSSSCG00000004745	RPAP1	chr1:129838585-129860971	+	protein_coding	5.85314615	5.254924706	4.898539725	4.119004242	4.677235486	3.89534211
ENSSSCG00000004747	RTF1	chr1:129886800-129942982	-	protein_coding	16.537167	16.915861	14.681649	17.419741	17.733524	16.514185
ENSSSCG00000004748	NDUFAF1	chr1:129968502-130009391	+	protein_coding	14.70101241	13.70475893	13.70483172	13.44383251	13.53169913	14.04454671
ENSSSCG00000004751	CHP1	chr1:130073919-130112753	-	protein_coding	13.29311427	11.61729245	10.55654169	13.71271014	15.97042476	13.96292254
ENSSSCG00000004753	INO80	chr1:130201718-130342840	+	protein_coding	6.759825224	6.796025525	6.563212072	7.391324852	7.358584297	6.969284449
ENSSSCG00000004755	DLL4	chr1:130376720-130386713	-	protein_coding	4.312815603	6.438710644	5.952825925	5.922129203	4.86733918	6.354057246
ENSSSCG00000004757	VPS18	chr1:130409122-130420450	-	protein_coding	5.654842	5.32026	5.220052	4.13139	4.474249	5.255517
ENSSSCG00000004761	ZFYVE19	chr1:130510718-130517222	-	protein_coding	3.086185204	3.158653668	2.709286922	2.545758133	2.749323738	3.402156756
ENSSSCG00000004762	DNAJC17	chr1:130516795-130559229	+	protein_coding	1.826337972	1.963453801	1.93824858	2.138413503	2.116738136	1.903883305
ENSSSCG00000004765	RMDN3	chr1:130516831-130615726	+	protein_coding	1.904799966	1.577305611	1.573372366	1.914945322	1.898594197	1.878069896
ENSSSCG00000004772	BAHD1	chr1:130849835-130878321	-	protein_coding	8.447690916	5.839815143	5.289242374	5.971697007	3.705255897	5.921176334
ENSSSCG00000004774	IVD	chr1:130893983-130940350	-	protein_coding	14.83221833	13.09281943	9.896132404	10.19683297	5.117562584	10.1613761
ENSSSCG00000004779	PLCB2	chr1:131005408-131028690	+	protein_coding	0.751134584	0.401206366	0.610562175	1.009234729	1.220924344	0.602076737
ENSSSCG00000004785	SRP14	chr1:131241612-131253411	+	protein_coding	3.92339321	4.664717593	6.006116206	5.479877502	5.344142986	4.879459977
ENSSSCG00000004787	GPR176	chr1:131355327-131494963	+	protein_coding	1.468101595	1.787773012	2.608402009	1.556679462	1.541919798	1.734466326
ENSSSCG00000004789	THBS1	chr1:131728781-131746115	-	protein_coding	29.704712	30.215658	19.036419	43.225117	17.219198	25.970951
ENSSSCG00000004791	RASGRP1	chr1:132702541-132786532	+	protein_coding	0.57170229	0.207665508	0.234087058	0.242631432	0.362650694	0.340602576
ENSSSCG00000004792	FAM98B	chr1:132789271-132819226	-	protein_coding	7.415915179	7.59116423	8.422350339	9.496667922	8.277715515	6.953470648
ENSSSCG00000004795	MEIS2	chr1:134013820-134223012	+	protein_coding	14.72027174	14.78502923	10.44154137	14.29037384	19.8942856	14.55281964
ENSSSCG00000004802	AQR	chr1:136121111-136233825	+	protein_coding	8.831274305	8.993295016	8.394356102	9.921894025	9.996056538	8.921882141
ENSSSCG00000004803	ACTC1	chr1:136281167-136286545	+	protein_coding	1496.848389	1149.815932	716.0083687	1201.274658	1292.61145	2038.722319
ENSSSCG00000004806	-	chr1:136497503-136523443	+	protein_coding	0.373666359	0.344504417	0.296802689	0.550679816	0.532102555	0.645467323
ENSSSCG00000004813	TTC23	chr1:137874491-137997131	-	protein_coding	3.951202879	3.227465208	4.492636338	3.576097706	4.249589117	5.441357349
ENSSSCG00000004814	LRRC28	chr1:137998554-138203466	+	protein_coding	3.601366385	3.362564794	4.119314562	4.588840197	5.001396343	4.132458554
ENSSSCG00000004820	LINS1	chr1:139168778-139191145	-	protein_coding	2.047434	1.76087305	1.040572	1.607026	2.109247	2.319211
ENSSSCG00000004821	ASB7	chr1:139191569-139240185	+	protein_coding	2.433017702	2.033099327	1.960376674	1.896168989	1.294561167	1.236185577
ENSSSCG00000004822	ALDH1A3	chr1:139451049-139491513	+	protein_coding	1.26695801	2.246517869	1.907265398	1.401144344	1.400262412	2.601120625
ENSSSCG00000004823	LRRK1	chr1:139494120-139624605	+	protein_coding	1.617797439	1.435467966	2.126616237	1.518754799	1.329596772	1.822758312
ENSSSCG00000004825	CHSY1	chr1:139730721-139804583	-	protein_coding	3.621577	4.467451	3.143365	4.341608	3.125357	4.323021
ENSSSCG00000004826	SELENOS	chr1:139828791-139836914	-	protein_coding	15.745904	22.601845	16.521414	15.862062	14.544988	16.783537
ENSSSCG00000004829	CACHD1	chr6:147775042-148305330	-	protein_coding	0.602784965	0.697697267	0.959162967	0.781587558	0.516986425	0.828281776
ENSSSCG00000004830	-	chr1:141494883-141667339	+	protein_coding	0.884492	0.85369	1.223922	1.051887	0.843175	1.358803
ENSSSCG00000004831	-	chr1:141869978-141887987	-	protein_coding	0.746089	0.103769	0.410243	0.12525	0.553652	1.061558
ENSSSCG00000004832	UBE3A	chr1:141887168-141997241	+	protein_coding	10.83222045	10.55658289	10.98221181	11.76296428	10.24587864	9.780760807
ENSSSCG00000004834	NDN	chr1:142412565-142414240	+	protein_coding	5.5188	5.425255	1.927028	4.01678	1.603446	4.382487
ENSSSCG00000004844	MTMR10	chr1:143867853-143917876	+	protein_coding	9.074288015	9.420446376	8.030674431	11.58907837	10.1654903	9.245353469
ENSSSCG00000004845	FAN1	chr1:143913550-143961664	-	protein_coding	2.820216978	4.841686942	4.615535967	4.302248693	5.034868957	6.051713839
ENSSSCG00000004847	MPHOSPH10	chr1:143972596-143994041	-	protein_coding	6.132670983	5.743598086	5.752816126	7.205132	7.133274146	4.961401
ENSSSCG00000004854	TJP1	chr1:144930368-145195836	-	protein_coding	37.97341451	37.68948814	38.95036121	33.35074083	31.85029709	41.45512338
ENSSSCG00000004856	NFATC1	chr1:145911045-146017701	-	protein_coding	7.017223887	7.325325819	6.948416955	7.608336912	6.89341738	6.701363941
ENSSSCG00000004857	ATP9B	chr1:146022975-146221770	-	protein_coding	3.222026911	2.954373426	3.504714572	3.78054451	4.290707357	3.436429826
ENSSSCG00000004859	ZNF516	chr1:147984481-148090708	+	protein_coding	4.025146	4.673693	3.587277	4.058898	3.269062	4.840617
ENSSSCG00000004861	TSHZ1	chr1:148902346-148984832	-	protein_coding	5.10981665	4.597904503	4.901390437	5.32163052	4.472967747	5.099048841
ENSSSCG00000004870	CNDP2	chr1:149565339-149584292	-	protein_coding	12.095972	11.197246	10.653846	10.121477	9.71687	12.061045
ENSSSCG00000004875	CYB5A	chr1:149737571-149783623	+	protein_coding	13.12389402	13.15352523	15.6618038	12.86791599	11.33179062	13.58984067
ENSSSCG00000004884	TMX3	chr1:153988050-154031120	+	protein_coding	5.084582993	5.92113114	5.261260226	7.529975176	5.634126023	7.829342951
ENSSSCG00000004885	CDH19	chr1:155669136-155758548	+	protein_coding	0.4924243	0.977311775	1.124671015	1.64953212	1.427541122	1.411011857
ENSSSCG00000004888	SERPINB8	chr1:157820645-157836904	-	protein_coding	0.837955	1.12603	1.258573	1.443057	1.844508	1.624909
ENSSSCG00000004890	SERPINB2	chr1:157872212-157886753	-	protein_coding	22.570536	36.494408	32.776752	35.96790739	43.82590842	53.41163452
ENSSSCG00000004893	VPS4B	chr1:158233051-158270679	+	protein_coding	3.997567424	5.948401874	5.542409881	6.657971076	6.294543794	6.400225444
ENSSSCG00000004896	PHLPP1	chr1:158642813-158862706	-	protein_coding	5.034639742	3.869561428	4.289577	3.977871	4.469686523	4.42033141
ENSSSCG00000004897	ZCCHC2	chr1:158962511-159022072	-	protein_coding	4.612247547	5.827628971	4.897239655	6.216814822	5.298249986	6.118885618
ENSSSCG00000004898	TNFRSF11A	chr1:159128038-159187481	-	protein_coding	2.158353627	3.368911848	3.148051482	4.105506821	2.950167316	3.379760542
ENSSSCG00000004899	RELCH	chr1:159207616-159317641	-	protein_coding	3.616161614	3.809488498	3.639345819	4.094676854	4.067076453	4.339952796
ENSSSCG00000004901	PIGN	chr1:159317734-159417333	+	protein_coding	1.874591678	1.576500591	1.702581212	1.732759371	1.897927822	1.794131943
ENSSSCG00000004902	RNF152	chr1:159530623-159601981	+	protein_coding	4.780109	3.472025	2.431975	3.406125	4.159748	6.515815
ENSSSCG00000004907	CCBE1	chr1:161321273-161556537	+	protein_coding	1.278327773	1.718566138	0.824713954	1.616103872	1.014399923	1.830791523
ENSSSCG00000004908	LMAN1	chr1:161607139-161631650	+	protein_coding	8.619906	13.758533	10.074948	14.525474	13.217448	12.896356
ENSSSCG00000004912	SEC11C	chr1:161754863-161769526	-	protein_coding	17.424641	21.736399	15.268794	18.198364	24.140348	18.002752
ENSSSCG00000004917	MALT1	chr1:162076951-162144880	-	protein_coding	8.384457916	3.729292349	3.457534926	3.454316412	4.650518012	5.407360399
ENSSSCG00000004918	ALPK2	chr1:162144471-162367879	+	protein_coding	39.60894657	21.61858913	27.68737563	28.46475037	23.51505863	25.6405844
ENSSSCG00000004919	NEDD4L	chr1:162364055-162737492	-	protein_coding	16.8427545	13.79632756	16.32215024	13.87856237	10.83642629	13.34299336
ENSSSCG00000004921	ATP8B1	chr1:162933131-163063032	+	protein_coding	6.580661763	8.635008982	6.011289737	9.433696072	9.28966927	8.75187086
ENSSSCG00000004926	PDCD7	chr1:163156924-163170228	-	protein_coding	5.536137	5.372676	5.218654	5.639708	4.670093	4.600875
ENSSSCG00000004927	CLPX	chr1:163173890-163222042	-	protein_coding	24.06857445	24.85665491	25.12012092	25.2541323	23.80477529	22.8290956
ENSSSCG00000004928	CILP	chr1:163237100-163271164	-	protein_coding	4.769448921	8.030149	6.847971	18.988119	4.339860044	2.156488
ENSSSCG00000004929	PARP16	chr1:163292783-163320022	-	protein_coding	4.431564773	3.446628245	3.166282807	3.168286602	3.313078202	3.309689407
ENSSSCG00000004931	IGDCC4	chr1:163348790-163436063	-	protein_coding	0.954220139	1.018585343	0.852727897	0.781052279	0.940411258	1.044213817
ENSSSCG00000004934	DPP8	chr1:163446899-163517417	-	protein_coding	6.351938273	5.047549739	5.738036118	7.045763481	4.81613522	7.212954336
ENSSSCG00000004935	HACD3	chr1:163525934-163588798	+	protein_coding	3.348708631	2.800652058	2.802785809	2.685288349	3.128988565	2.725581388
ENSSSCG00000004936	INTS14	chr1:163567737-163603184	-	protein_coding	2.4652856	2.209533675	1.77684567	2.30652157	2.329512878	2.201548442
ENSSSCG00000004938	DENND4A	chr1:163659936-163790196	-	protein_coding	4.362324447	3.824130875	4.316540627	4.191780421	5.065076853	4.419092595
ENSSSCG00000004941	DIS3L	chr1:164310448-164353537	+	protein_coding	4.091630735	2.989003283	3.439457809	2.587713	2.969723946	3.030120382
ENSSSCG00000004942	TIPIN	chr1:164350703-164369225	-	protein_coding	1.337150936	1.155131649	1.145919889	1.381929492	1.574594763	1.817649328
ENSSSCG00000004943	MAP2K1	chr1:164381845-164471226	+	protein_coding	13.21810149	13.63889612	14.69771705	12.44328896	9.928023271	14.21392529
ENSSSCG00000004945	-	chr1:164471992-164481534	-	protein_coding	45.0476047	46.42638247	44.75039557	38.36703735	66.00750793	49.15725629
ENSSSCG00000004946	ZWILCH	chr1:164481785-164527256	+	protein_coding	0.950777966	0.855017893	1.368418047	0.656217557	0.961000028	1.143849107
ENSSSCG00000004948	SMAD6	chr1:164657086-164735083	+	protein_coding	14.216009	11.474894	12.751994	11.099585	7.78196	14.502332
ENSSSCG00000004951	AAGAB	chr1:165127994-165436771	-	protein_coding	9.58836667	10.86814007	11.51257755	13.00913778	10.39367347	10.2629917
ENSSSCG00000004952	SMAD3	chr1:164998083-165124454	+	protein_coding	12.8508372	13.74552997	12.47958632	16.38919124	12.13665845	16.52668784
ENSSSCG00000004954	C15orf61	chr1:165436814-165441736	+	protein_coding	23.878384	25.608042	28.315006	26.200375	24.595161	30.298536
ENSSSCG00000004955	MAP2K5	chr1:165458258-165740319	+	protein_coding	5.104893681	4.723136483	4.661871966	4.222326075	4.296817164	4.508364519
ENSSSCG00000004957	CLN6	chr1:166107228-166126584	-	protein_coding	13.07653938	12.3821165	11.97587822	12.09972834	10.28178834	15.05310782
ENSSSCG00000004958	PIAS1	chr1:165853126-166087240	+	protein_coding	6.01071626	6.607489219	6.927419317	7.057444943	6.542635819	7.14757961
ENSSSCG00000004961	ITGA11	chr1:166173135-166310972	-	protein_coding	1.881033647	2.402088781	3.407339646	4.419425159	1.087407542	5.068658947
ENSSSCG00000004962	CORO2B	chr1:166465953-166608367	+	protein_coding	3.003026909	2.916894134	2.636105596	3.02430517	1.86517025	3.893562629
ENSSSCG00000004963	-	chr1:166664251-166701227	-	protein_coding	19.87618185	24.08860567	20.62496695	29.74997479	20.89537922	21.74488208
ENSSSCG00000004966	NOX5	chr1:166868087-166906218	+	protein_coding	2.368298	3.065868	5.245054	3.045141	2.329787	5.923971
ENSSSCG00000004970	RPLP1	chr1:167296090-167298266	+	protein_coding	682.4199715	682.1592912	627.9036012	554.4451209	654.3732759	631.9532953
ENSSSCG00000004971	TLE3	chr1:167808509-167855911	-	protein_coding	3.732191075	4.414352817	3.629884547	6.015537359	4.063826015	4.770363631
ENSSSCG00000004973	UACA	chr1:168350557-168530087	-	protein_coding	8.315403835	9.968521758	9.888709531	12.80225906	9.087267412	13.66503028
ENSSSCG00000004974	LARP6	chr1:168508391-168530251	-	protein_coding	9.92914	10.139314	10.026942	10.578602	0	10.66022
ENSSSCG00000004976	LRRC49	chr1:168544421-168736644	+	protein_coding	0.510390486	0.232893879	0.280757827	0.367241667	0.236243569	0.209430934
ENSSSCG00000004979	MYO9A	chr1:169373888-169596636	-	protein_coding	12.80332712	11.87075359	10.84857783	12.89508775	11.02467913	13.73195427
ENSSSCG00000004980	THSD4	chr1:168751423-169323977	+	protein_coding	31.6968247	25.41781759	20.79090968	20.70800025	35.08963345	22.77532991
ENSSSCG00000004983	-	chr1:169777595-169870892	+	protein_coding	3.543530058	3.03519403	3.68709543	3.111771208	3.21225787	3.563445988
ENSSSCG00000004985	GEMIN2	chr1:169676156-169701511	+	protein_coding	6.628388747	6.247267917	5.935021018	7.17680793	6.113086882	4.719338399
ENSSSCG00000004986	TRAPPC6B	chr1:169709558-169722735	-	protein_coding	6.866883075	7.602216082	6.961978077	6.787572365	6.633933408	7.249495776
ENSSSCG00000004989	FBXO33	chr1:169877192-169915602	-	protein_coding	3.022157	2.966148	3.193436	2.987466	3.249923	2.993224
ENSSSCG00000004990	LRFN5	chr1:171906198-172177950	+	protein_coding	0.637309617	0.677734767	0.16962479	0.571545804	0.249682643	0.8059304
ENSSSCG00000004996	KLHL28	chr1:175164027-175198100	-	protein_coding	2.089411881	1.900264113	1.734358253	2.183022479	1.919848691	2.078217155
ENSSSCG00000004997	PRPF39	chr1:175285269-175317298	+	protein_coding	3.94093107	4.05046053	4.150496252	5.825940004	4.841384179	4.281245576
ENSSSCG00000004999	MIS18BP1	chr1:175399406-175448276	-	protein_coding	0.983356672	1.141046383	1.081854641	1.253280562	1.187207231	1.131914327
ENSSSCG00000005004	LRR1	chr1:179462234-179475334	+	protein_coding	0.820757	0.824365	0.930275	1.220829	1.018723	0.85237
ENSSSCG00000005006	RPL36AL	chr1:179476639-179479148	-	protein_coding	20.653721	27.261387	24.524916	23.119865	32.213425	32.652561
ENSSSCG00000005008	DNAAF2	chr1:179482207-179529896	-	protein_coding	1.221492797	1.59541332	1.263310923	0.903221781	0.741754344	1.352379182
ENSSSCG00000005009	KLHDC2	chr1:179604921-179727608	+	protein_coding	5.081667851	4.390154817	2.773751603	2.74858012	4.399169221	2.856915214
ENSSSCG00000005011	NEMF	chr1:179600986-179671015	-	protein_coding	2.548172809	3.252704969	3.286192978	4.293278129	2.891423687	3.0538318
ENSSSCG00000005012	ARF6	chr1:179697615-179717844	+	protein_coding	12.30860353	12.69187028	10.6792271	11.39254449	1.989559352	11.62756049
ENSSSCG00000005015	SOS2	chr1:179907590-180015220	-	protein_coding	9.480786	2.98849	2.202713	2.745481	10.585348	2.506011
ENSSSCG00000005016	L2HGDH	chr1:179907857-180069146	-	protein_coding	2.056244843	6.81614467	7.330555302	7.572649548	3.012393784	7.122775353
ENSSSCG00000005020	ATL1	chr1:180299469-180405585	+	protein_coding	0.571283555	0.341953411	0.336285102	0.516143072	0.386698894	0.820471869
ENSSSCG00000005021	SAV1	chr1:180395544-180434384	-	protein_coding	10.87604553	7.553236533	9.530020609	9.973727422	10.74726533	13.67976541
ENSSSCG00000005022	NIN	chr1:180479588-180621895	-	protein_coding	4.116836601	4.372868497	3.75253148	4.273775706	4.630126095	4.218061721
ENSSSCG00000005024	PYGL	chr1:180620314-180719979	-	protein_coding	4.694587195	4.821802153	7.756904711	4.784553358	5.932208348	5.514590503
ENSSSCG00000005027	FRMD6	chr1:181175350-181416806	+	protein_coding	1.379033144	1.314128314	1.695147542	2.515549239	2.244248987	2.274240093
ENSSSCG00000005029	RTRAF	chr1:181681352-181698979	+	protein_coding	56.24713385	48.84796533	48.26511607	41.793997	64.06164037	49.12926869
ENSSSCG00000005030	NID2	chr1:181699112-181772750	-	protein_coding	59.839336	38.938732	75.244049	40.284851	52.592957	47.979107
ENSSSCG00000005036	GPR137C	chr1:182202767-182261517	+	protein_coding	7.270308	11.349731	6.271975	8.305519	4.353737	5.452893
ENSSSCG00000005037	ERO1A	chr1:182265261-182318195	-	protein_coding	2.903139586	6.450959306	5.456093938	3.177865958	2.727633341	6.544098826
ENSSSCG00000005038	PSMC6	chr1:182328521-182354958	+	protein_coding	15.61678686	16.47163024	19.353736	16.80455612	18.48809768	17.71744022
ENSSSCG00000005039	STYX	chr1:182357607-182407782	+	protein_coding	4.395167296	5.555139018	4.025726279	6.594426957	5.68934227	4.707969083
ENSSSCG00000005040	GNPNAT1	chr1:182407215-182423443	-	protein_coding	0.733165699	0.58788728	0.716069582	0.958858377	0.602568419	1.093821194
ENSSSCG00000005041	FERMT2	chr1:182519681-182606869	-	protein_coding	18.58730199	17.92932627	15.05821429	20.34089123	18.45305706	18.94077319
ENSSSCG00000005043	DDHD1	chr1:182667406-182754208	-	protein_coding	2.017754469	1.408532465	2.295261793	2.13649241	2.495626773	1.868295642
ENSSSCG00000005045	BMP4	chr1:183416134-183792417	-	protein_coding	1.056552	1.01763	1.897066	1.115647	0.987831	1.310508
ENSSSCG00000005052	WDHD1	chr1:184300291-184378959	-	protein_coding	0.947076	1.477022	1.156957	1.723691	1.603262	1.317414
ENSSSCG00000005054	MAPK1IP1L	chr1:184401342-184416961	+	protein_coding	10.92284881	10.40628615	9.326984318	12.4166464	10.17684234	10.99047493
